classifier,setting_id,settings,accuracy,w_avg_precision,w_avg_recall
Logistic Regression,s21,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9440119760479042,0.9463524541815957,0.9440119760479042
Naive Bayes,s22,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.8973053892215569,0.8975922434035951,0.8973053892215569
Support Vector Machines,s22,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9495508982035925,0.9502136915648982,0.9495508982035925
Logistic Regression,s22,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9369760479041916,0.9414067754550131,0.9369760479041916
Naive Bayes,s23,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9068862275449103,0.9103197579160074,0.9068862275449103
Support Vector Machines,s23,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9582335329341319,0.9561751965763865,0.9582335329341319
Logistic Regression,s23,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9414670658682635,0.9438825911292156,0.9414670658682635
Naive Bayes,s24,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9139221556886227,0.9163848739203908,0.9139221556886227
Support Vector Machines,s24,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9610778443113773,0.9592328990343587,0.9610778443113773
Logistic Regression,s24,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9482035928143713,0.9492513819044814,0.9482035928143713
Naive Bayes,s25,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9131736526946106,0.9157725638962384,0.9131736526946106
Support Vector Machines,s25,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9616766467065869,0.9600149679598499,0.9616766467065869
